@type,@rid,@version,repository,name,format,size,created_by,last_downloaded,last_updated,blob_created,blob_updated,@fieldTypes
d,#-2:1325,0,maven-central,org/springframework/spring-web/5.2.11.RELEASE/spring-web-5.2.11.RELEASE.jar,maven2,1443564,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1326,0,maven-central,com/thoughtworks/paranamer/paranamer/2.8/paranamer-2.8.jar,maven2,34654,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:41,2021-10-13 12:14:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1327,0,maven-central,commons-fileupload/commons-fileupload/1.3.3/commons-fileupload-1.3.3.jar,maven2,70604,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1328,0,maven-central,com/sun/jersey/jersey-client/1.19.4/jersey-client-1.19.4.jar,maven2,134066,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1329,0,maven-central,jakarta/validation/jakarta.validation-api/2.0.2/jakarta.validation-api-2.0.2.jar,maven2,91930,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:41,2021-10-13 12:14:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1330,0,maven-central,org/springframework/boot/spring-boot-starter/2.3.6.RELEASE/spring-boot-starter-2.3.6.RELEASE.jar,maven2,4762,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1331,0,maven-central,com/fasterxml/jackson/module/jackson-module-jaxb-annotations/2.3.1/jackson-module-jaxb-annotations-2.3.1.jar,maven2,31644,admin,2021-10-13 12:12:50,2021-10-13 12:12:50,2021-10-13 12:12:50,2021-10-13 12:12:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1332,0,maven-central,commons-validator/commons-validator/1.7/commons-validator-1.7.jar,maven2,189675,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:41,2021-10-13 12:14:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1333,0,maven-central,org/springframework/boot/spring-boot-starter-logging/2.3.6.RELEASE/spring-boot-starter-logging-2.3.6.RELEASE.jar,maven2,4753,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1334,0,maven-central,org/apache/tomcat/tomcat-servlet-api/8.5.79/tomcat-servlet-api-8.5.79.jar,maven2,249335,admin,2022-07-01 10:26:15,2022-07-01 10:26:15,2022-07-01 10:26:15,2022-07-01 10:26:15,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1335,0,maven-central,com/squareup/okhttp/okhttp/2.0.0/okhttp-2.0.0.jar,maven2,260956,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1336,0,maven-central,org/apache/logging/log4j/log4j-to-slf4j/2.13.3/log4j-to-slf4j-2.13.3.jar,maven2,17461,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1337,0,maven-central,org/sonatype/nexus/nexus-validation/3.29.2-02/nexus-validation-3.29.2-02.jar,maven2,34017,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:41,2021-10-13 12:14:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1338,0,maven-central,org/apache/tomcat/tomcat-jaspic-api/8.5.79/tomcat-jaspic-api-8.5.79.jar,maven2,26799,admin,2022-07-01 10:26:16,2022-07-01 10:26:16,2022-07-01 10:26:16,2022-07-01 10:26:16,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1339,0,maven-central,org/fusesource/hawtbuf/hawtbuf-proto/1.9/hawtbuf-proto-1.9.jar,maven2,27230,admin,2021-10-13 12:12:50,2021-10-13 12:12:50,2021-10-13 12:12:50,2021-10-13 12:12:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1340,0,maven-central,com/squareup/okio/okio/1.0.0/okio-1.0.0.jar,maven2,52131,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1341,0,maven-central,org/hibernate/validator/hibernate-validator/6.1.5.Final/hibernate-validator-6.1.5.Final.jar,maven2,1292124,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:41,2021-10-13 12:14:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1342,0,maven-central,org/springframework/boot/spring-boot/2.3.6.RELEASE/spring-boot-2.3.6.RELEASE.jar,maven2,1123316,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1343,0,maven-central,org/fusesource/hawtbuf/hawtbuf/1.9/hawtbuf-1.9.jar,maven2,50139,admin,2021-10-13 12:12:50,2021-10-13 12:12:50,2021-10-13 12:12:50,2021-10-13 12:12:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1344,0,maven-central,org/sonatype/spice/zapper/spice-zapper/1.3/spice-zapper-1.3.jar,maven2,121000,admin,2021-10-13 12:12:50,2021-10-13 12:12:50,2021-10-13 12:12:50,2021-10-13 12:12:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1345,0,maven-central,com/shopizer/shipping-canadapost-spring-boot-autoconfigure/2.17.0/shipping-canadapost-spring-boot-autoconfigure-2.17.0.jar,maven2,77421,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1346,0,maven-central,org/sonatype/nexus/nexus-orient/3.29.2-02/nexus-orient-3.29.2-02.jar,maven2,162472,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:41,2021-10-13 12:14:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1347,0,maven-central,org/hamcrest/hamcrest-core/2.2/hamcrest-core-2.2.jar,maven2,1499,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1348,0,maven-central,org/sonatype/nexus/nexus-blobstore-file/3.29.2-02/nexus-blobstore-file-3.29.2-02.jar,maven2,50100,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:42,2021-10-13 12:14:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1349,0,maven-central,net/java/dev/jna/jna/4.5.0/jna-4.5.0.jar,maven2,1440500,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:42,2021-10-13 12:14:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1350,0,maven-central,junit/junit/4.13.1/junit-4.13.1.jar,maven2,382708,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1351,0,maven-central,commons-digester/commons-digester/2.1/commons-digester-2.1.jar,maven2,196768,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:41,2021-10-13 12:14:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1352,0,maven-central,org/cyclonedx/cyclonedx-maven-plugin/2.5.1/cyclonedx-maven-plugin-2.5.1.jar,maven2,39100,admin,2022-08-09 11:26:00,2022-08-09 11:26:00,2021-09-14 08:52:02,2021-09-14 08:52:02,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1353,0,maven-central,ch/qos/logback/logback-core/1.1.2/logback-core-1.1.2.jar,maven2,427729,admin,2021-10-13 12:12:50,2021-10-13 12:12:50,2021-10-13 12:12:50,2021-10-13 12:12:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1354,0,maven-central,com/sonatype/clm/clm-maven-plugin/2.24.1-01/clm-maven-plugin-2.24.1-01.jar,maven2,21288079,admin,2021-09-14 08:52:01,2021-09-14 08:52:01,2021-09-14 08:52:01,2021-09-14 08:52:01,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1355,0,maven-central,ch/qos/logback/logback-classic/1.1.2/logback-classic-1.1.2.jar,maven2,270750,admin,2021-10-13 12:12:50,2021-10-13 12:12:50,2021-10-13 12:12:50,2021-10-13 12:12:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1356,0,maven-central,org/codehaus/plexus/plexus-digest/1.0/plexus-digest-1.0.jar,maven2,11858,admin,2022-07-01 10:26:25,2022-07-01 10:26:25,2021-09-07 09:18:04,2021-09-07 09:18:04,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1357,0,maven-central,com/orientechnologies/orientdb-server/2.2.36/orientdb-server-2.2.36.jar,maven2,539493,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:42,2021-10-13 12:14:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1358,0,maven-central,com/orientechnologies/orientdb-client/2.2.36/orientdb-client-2.2.36.jar,maven2,168638,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:42,2021-10-13 12:14:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1359,0,maven-central,com/google/maps/google-maps-services/0.1.6/google-maps-services-0.1.6.jar,maven2,80459,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1360,0,maven-central,org/apache/tomcat/tomcat-util-scan/8.5.79/tomcat-util-scan-8.5.79.jar,maven2,215328,admin,2022-07-01 10:26:16,2022-07-01 10:26:16,2022-07-01 10:26:16,2022-07-01 10:26:16,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1361,0,maven-central,com/fasterxml/jackson/dataformat/jackson-dataformat-cbor/2.11.2/jackson-dataformat-cbor-2.11.2.jar,maven2,58679,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1362,0,maven-central,org/kie/soup/kie-soup-maven-support/7.32.0.Final/kie-soup-maven-support-7.32.0.Final.jar,maven2,17014,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1363,0,maven-central,com/sun/jersey/jersey-core/1.19.4/jersey-core-1.19.4.jar,maven2,436731,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1364,0,maven-central,net/java/dev/jna/jna-platform/4.5.0/jna-platform-4.5.0.jar,maven2,2324986,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:42,2021-10-13 12:14:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1365,0,maven-central,org/codehaus/plexus/plexus-utils/3.0.5/plexus-utils-3.0.5.jar,maven2,230447,admin,2022-07-01 10:26:25,2022-07-01 10:26:25,2021-09-07 09:18:04,2021-09-07 09:18:04,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1366,0,maven-central,joda-time/joda-time/2.10.9/joda-time-2.10.9.jar,maven2,644415,admin,2022-08-09 11:25:56,2022-08-09 11:25:56,2021-09-14 08:52:03,2021-09-14 08:52:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1367,0,maven-central,com/orientechnologies/orientdb-core/2.2.36/orientdb-core-2.2.36.jar,maven2,3876638,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:42,2021-10-13 12:14:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1368,0,maven-central,org/codehaus/plexus/plexus-utils/1.5.6/plexus-utils-1.5.6.jar,maven2,250546,admin,2022-07-01 10:26:25,2022-07-01 10:26:25,2021-09-07 09:18:05,2021-09-07 09:18:05,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1369,0,maven-central,com/squareup/tape/1.2.3/tape-1.2.3.jar,maven2,20382,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:42,2021-10-13 12:14:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1370,0,maven-central,org/sonatype/nexus/nexus-blobstore-api/3.29.2-02/nexus-blobstore-api-3.29.2-02.jar,maven2,18232,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:42,2021-10-13 12:14:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1371,0,maven-central,joda-time/joda-time/2.4/joda-time-2.4.jar,maven2,586201,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1372,0,maven-central,org/hdrhistogram/HdrHistogram/2.1.12/HdrHistogram-2.1.12.jar,maven2,173763,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1373,0,maven-central,org/eclipse/aether/aether-util/1.1.0/aether-util-1.1.0.jar,maven2,149584,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1374,0,maven-central,org/kie/kie-ci/7.32.0.Final/kie-ci-7.32.0.Final.jar,maven2,42376,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1375,0,maven-central,com/orientechnologies/orientdb-jdbc/2.2.36/orientdb-jdbc-2.2.36.jar,maven2,55541,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:42,2021-10-13 12:14:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1376,0,maven-central,com/ning/compress-lzf/1.0.2/compress-lzf-1.0.2.jar,maven2,79732,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1377,0,maven-central,org/drools/drools-core-reflective/7.32.0.Final/drools-core-reflective-7.32.0.Final.jar,maven2,28277,admin,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,2021-10-13 12:13:41,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1378,0,maven-central,com/orientechnologies/orientdb-tools/2.2.36/orientdb-tools-2.2.36.jar,maven2,133589,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:42,2021-10-13 12:14:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1379,0,maven-central,org/springframework/boot/spring-boot-autoconfigure/2.3.6.RELEASE/spring-boot-autoconfigure-2.3.6.RELEASE.jar,maven2,1479189,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1380,0,maven-central,org/hibernate/hibernate-core/5.4.23.Final/hibernate-core-5.4.23.Final.jar,maven2,7345067,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1381,0,maven-central,org/apache/maven/plugins/maven-war-plugin/2.2/maven-war-plugin-2.2.jar,maven2,78654,admin,2022-06-22 19:41:05,2022-06-22 19:41:05,2021-09-07 12:02:54,2021-09-07 12:02:54,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1382,0,maven-central,org/vafer/jdependency/2.0/jdependency-2.0.jar,maven2,183381,admin,2022-07-22 19:54:26,2022-07-22 19:54:26,2022-07-22 19:54:26,2022-07-22 19:54:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1383,0,maven-central,io/netty/netty/3.10.6.Final/netty-3.10.6.Final.jar,maven2,1292696,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1384,0,maven-central,org/yaml/snakeyaml/1.30/snakeyaml-1.30.jar,maven2,331605,admin,2022-08-12 07:17:18,2022-08-12 07:17:18,2022-07-04 14:28:15,2022-07-04 14:28:15,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1385,0,maven-central,org/eclipse/aether/aether-transport-http/1.1.0/aether-transport-http-1.1.0.jar,maven2,36707,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1386,0,maven-central,org/sonatype/nexus/nexus-httpclient/3.29.2-02/nexus-httpclient-3.29.2-02.jar,maven2,35029,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1387,0,maven-central,org/kie/kie-api/7.32.0.Final/kie-api-7.32.0.Final.jar,maven2,238838,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1388,0,maven-central,org/drools/drools-core-dynamic/7.32.0.Final/drools-core-dynamic-7.32.0.Final.jar,maven2,11315,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1389,0,maven-central,org/sonatype/nexus/nexus-elasticsearch/3.29.2-02/nexus-elasticsearch-3.29.2-02.jar,maven2,10406,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1390,0,maven-central,org/kie/kie-internal/7.32.0.Final/kie-internal-7.32.0.Final.jar,maven2,284150,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1391,0,maven-central,org/sonatype/nexus/nexus-datastore-api/3.29.2-02/nexus-datastore-api-3.29.2-02.jar,maven2,13967,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1392,0,maven-central,com/fasterxml/jackson/dataformat/jackson-dataformat-smile/2.11.2/jackson-dataformat-smile-2.11.2.jar,maven2,90698,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1393,0,maven-central,org/jboss/resteasy/resteasy-multipart-provider/3.13.0.Final/resteasy-multipart-provider-3.13.0.Final.jar,maven2,89205,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1394,0,maven-central,com/fasterxml/jackson/dataformat/jackson-dataformat-yaml/2.11.2/jackson-dataformat-yaml-2.11.2.jar,maven2,46919,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1395,0,maven-central,org/apache/maven/maven-repository-metadata/3.3.9/maven-repository-metadata-3.3.9.jar,maven2,27289,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1396,0,maven-central,org/apache/maven/maven-plugin-api/3.3.9/maven-plugin-api-3.3.9.jar,maven2,47473,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1397,0,maven-central,org/apache/maven/maven-artifact/3.3.9/maven-artifact-3.3.9.jar,maven2,55018,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1398,0,maven-central,org/ow2/asm/asm-commons/6.2.1/asm-commons-6.2.1.jar,maven2,78989,admin,2022-07-22 19:54:26,2022-07-22 19:54:26,2022-07-22 19:54:26,2022-07-22 19:54:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1399,0,maven-central,org/sonatype/nexus/nexus-transaction/3.29.2-02/nexus-transaction-3.29.2-02.jar,maven2,29927,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1400,0,maven-central,org/jboss/spec/javax/xml/bind/jboss-jaxb-api_2.3_spec/2.0.0.Final/jboss-jaxb-api_2.3_spec-2.0.0.Final.jar,maven2,113176,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:44,2021-10-13 12:14:44,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1401,0,maven-central,org/apache/maven/maven-model/3.3.9/maven-model-3.3.9.jar,maven2,163977,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1402,0,maven-central,com/vividsolutions/jts/1.13/jts-1.13.jar,maven2,794991,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1403,0,maven-central,org/eclipse/aether/aether-transport-file/1.1.0/aether-transport-file-1.1.0.jar,maven2,8921,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1404,0,maven-central,org/eclipse/aether/aether-spi/1.1.0/aether-spi-1.1.0.jar,maven2,30674,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1405,0,maven-central,org/jboss/spec/javax/annotation/jboss-annotations-api_1.3_spec/2.0.1.Final/jboss-annotations-api_1.3_spec-2.0.1.Final.jar,maven2,25358,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:44,2021-10-13 12:14:44,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1406,0,maven-central,org/kie/soup/kie-soup-maven-integration/7.32.0.Final/kie-soup-maven-integration-7.32.0.Final.jar,maven2,69112,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1407,0,maven-central,org/ow2/asm/asm-util/6.2/asm-util-6.2.jar,maven2,79778,admin,2022-07-22 19:54:26,2022-07-22 19:54:26,2022-07-22 19:54:26,2022-07-22 19:54:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1408,0,maven-central,org/apache/maven/maven-core/3.3.9/maven-core-3.3.9.jar,maven2,637905,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1409,0,maven-central,org/jboss/resteasy/resteasy-client/3.13.0.Final/resteasy-client-3.13.0.Final.jar,maven2,238466,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:44,2021-10-13 12:14:44,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1410,0,maven-central,org/sonatype/nexus/nexus-webhooks/3.29.2-02/nexus-webhooks-3.29.2-02.jar,maven2,12146,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1411,0,maven-central,org/sonatype/nexus/nexus-selector/3.29.2-02/nexus-selector-3.29.2-02.jar,maven2,41808,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-10-13 12:14:43,2021-10-13 12:14:43,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:1412,0,maven-central,org/apache/ant/ant-launcher/1.8.4/ant-launcher-1.8.4.jar,maven2,18429,admin,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,2021-10-13 12:13:42,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
